source,source_url,indicator_id,indicator_label,theme,unit,bad_when,note,country_raw,country_key,country,year,value
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,1995,81678051.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,1996,81914831.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,1997,82034771.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,1998,82047195.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,1999,82100243.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2000,82211508.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2001,82349925.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2002,82488495.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2003,82534176.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2004,82516260.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2005,82469422.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2006,82376451.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2007,82266372.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2008,82110097.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2009,81902307.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2010,81776930.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2011,80274983.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2012,80425823.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2013,80645605.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2014,80982500.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2015,81686611.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2016,82348669.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2017,82657002.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2018,82905782.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2019,83092962.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2020,83160871.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2021,83196078.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2022,83177813.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2023,83287273.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DEU,DEU,Germania,2024,83516593.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,1995,5233373.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,1996,5263074.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,1997,5284991.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,1998,5304219.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,1999,5321799.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2000,5339616.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2001,5358783.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2002,5375931.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2003,5390574.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2004,5404523.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2005,5419432.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2006,5437272.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2007,5461438.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2008,5493621.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2009,5523095.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2010,5547683.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2011,5570572.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2012,5591572.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2013,5614932.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2014,5643475.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2015,5683483.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2016,5728010.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2017,5764980.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2018,5793636.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2019,5814422.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2020,5831404.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2021,5856733.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2022,5903037.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2023,5946952.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,DNK,DNK,Denmark,2024,5976992.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,1995,39724050.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,1996,39889852.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,1997,40057389.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,1998,40223509.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,1999,40386875.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2000,40567864.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2001,40850412.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2002,41431558.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2003,42187645.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2004,42921895.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2005,43653155.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2006,44397319.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2007,45226803.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2008,45954106.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2009,46362946.0
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.TOTL?format=json&per_page=20000,SP.POP.TOTL,Popolazione totale,demografia,persone,context,,ESP,ESP,Spagna,2010,46576897.0
